Pathway,Reactions,Substrates,Products
Biosynthesis of secondary metabolites,rn:R00342,cpd:C00149,cpd:C00036
Biosynthesis of secondary metabolites,rn:R00351,"cpd:C00024, cpd:C00036",cpd:C00158
Biosynthesis of secondary metabolites,rn:R01325,cpd:C00158,cpd:C00417
Biosynthesis of secondary metabolites,rn:R01900,cpd:C00311,cpd:C00417
Biosynthesis of secondary metabolites,rn:R02164,cpd:C00042,cpd:C00122
Biosynthesis of secondary metabolites,rn:R00405,cpd:C00042,cpd:C00091
Biosynthesis of secondary metabolites,rn:R01197,cpd:C00026,cpd:C00091
Biosynthesis of secondary metabolites,rn:R01082,cpd:C00149,cpd:C00122
Biosynthesis of secondary metabolites,rn:R01899,cpd:C00311,cpd:C05379
Biosynthesis of secondary metabolites,rn:R00268,cpd:C05379,cpd:C00026
Biosynthesis of secondary metabolites,rn:R00209,cpd:C00022,cpd:C00024
Biosynthesis of secondary metabolites,rn:R00199,cpd:C00022,cpd:C00074
Biosynthesis of secondary metabolites,rn:R00658,cpd:C00631,cpd:C00074
Biosynthesis of secondary metabolites,rn:R00235,cpd:C00033,cpd:C00024
Biosynthesis of secondary metabolites,rn:R00710,cpd:C00084,cpd:C00033
Biosynthesis of secondary metabolites,rn:R00746,cpd:C00469,cpd:C00084
Biosynthesis of secondary metabolites,rn:R00341,cpd:C00036,cpd:C00074
Biosynthesis of secondary metabolites,rn:R01518,cpd:C00631,cpd:C00197
Biosynthesis of secondary metabolites,rn:R01512,cpd:C00197,cpd:C00236
Biosynthesis of secondary metabolites,rn:R01061,cpd:C00118,cpd:C00236
Biosynthesis of secondary metabolites,rn:R01015,cpd:C00118,cpd:C00111
Biosynthesis of secondary metabolites,rn:R01068,cpd:C00354,"cpd:C00111, cpd:C00118"
Biosynthesis of secondary metabolites,rn:R00764,cpd:C00085,cpd:C00354
Biosynthesis of secondary metabolites,rn:R13199,cpd:C00668,cpd:C00085
Biosynthesis of secondary metabolites,rn:R01786,cpd:C00267,cpd:C00668
Biosynthesis of secondary metabolites,rn:R02739,cpd:C00668,cpd:C01172
Biosynthesis of secondary metabolites,rn:R01602,cpd:C00267,cpd:C00221
Biosynthesis of secondary metabolites,rn:R01600,cpd:C00221,cpd:C01172
Biosynthesis of secondary metabolites,rn:R02736,cpd:C01172,cpd:C01236
Biosynthesis of secondary metabolites,rn:R02035,cpd:C01236,cpd:C00345
Biosynthesis of secondary metabolites,rn:R01528,cpd:C00345,cpd:C00199
Biosynthesis of secondary metabolites,rn:R01529,cpd:C00199,cpd:C00231
Biosynthesis of secondary metabolites,rn:R01067,"cpd:C00085, cpd:C00118","cpd:C00279, cpd:C00231"
Biosynthesis of secondary metabolites,rn:R08575,"cpd:C05382, cpd:C00118","cpd:C00085, cpd:C00279"
Biosynthesis of secondary metabolites,rn:R01641,"cpd:C05382, cpd:C00118","cpd:C00117, cpd:C00231"
Biosynthesis of secondary metabolites,rn:R01056,cpd:C00117,cpd:C00199
Biosynthesis of secondary metabolites,rn:R01049,cpd:C00117,cpd:C00119
Biosynthesis of secondary metabolites,rn:R01737,cpd:C00257,cpd:C00345
Biosynthesis of secondary metabolites,rn:R01826,"cpd:C00074, cpd:C00279",cpd:C04691
Biosynthesis of secondary metabolites,rn:R03083,cpd:C04691,cpd:C00944
Biosynthesis of secondary metabolites,rn:R03084,cpd:C00944,cpd:C02637
Biosynthesis of secondary metabolites,rn:R02412,cpd:C00493,cpd:C03175
Biosynthesis of secondary metabolites,rn:R03460,cpd:C03175,cpd:C01269
Biosynthesis of secondary metabolites,rn:R01714,cpd:C01269,cpd:C00251
Biosynthesis of secondary metabolites,rn:R01715,cpd:C00251,cpd:C00254
Biosynthesis of secondary metabolites,rn:R01373,cpd:C00254,cpd:C00166
Biosynthesis of secondary metabolites,rn:R00688,cpd:C00079,cpd:C00166
Biosynthesis of secondary metabolites,rn:R01728,cpd:C00254,cpd:C01179
Biosynthesis of secondary metabolites,rn:R00734,cpd:C00082,cpd:C01179
Biosynthesis of secondary metabolites,rn:R00985,cpd:C00251,cpd:C00108
Biosynthesis of secondary metabolites,rn:R01073,cpd:C04302,cpd:C00108
Biosynthesis of secondary metabolites,rn:R03509,cpd:C04302,cpd:C01302
Biosynthesis of secondary metabolites,rn:R03508,cpd:C01302,cpd:C03506
Biosynthesis of secondary metabolites,rn:R02722,cpd:C03506,cpd:C00078
Biosynthesis of secondary metabolites,rn:R00674,cpd:C00463,cpd:C00078
Biosynthesis of secondary metabolites,rn:R02340,cpd:C03506,cpd:C00463
Biosynthesis of secondary metabolites,rn:R04007,cpd:C02646,cpd:C15804
Biosynthesis of secondary metabolites,rn:R04998,cpd:C05839,cpd:C05838
Biosynthesis of secondary metabolites,rn:R02596,cpd:C00590,cpd:C15805
Biosynthesis of secondary metabolites,rn:R03919,cpd:C02325,cpd:C15806
Biosynthesis of secondary metabolites,rn:R02080,cpd:C00355,cpd:C03758
Biosynthesis of secondary metabolites,rn:R00736,cpd:C00082,cpd:C00483
Biosynthesis of secondary metabolites,rn:R04300,cpd:C03758,cpd:C04043
Biosynthesis of secondary metabolites,rn:R00355,cpd:C00049,cpd:C00036
Biosynthesis of secondary metabolites,rn:R01954,"cpd:C00327, cpd:C00049",cpd:C03406
Biosynthesis of secondary metabolites,rn:R01086,cpd:C03406,"cpd:C00062, cpd:C00122"
Biosynthesis of secondary metabolites,rn:R00552,cpd:C00062,cpd:C00327
Biosynthesis of secondary metabolites,rn:R00670,cpd:C00077,cpd:C00134
Biosynthesis of secondary metabolites,rn:R00480,cpd:C00049,cpd:C03082
Biosynthesis of secondary metabolites,rn:R02291,cpd:C00441,cpd:C03082
Biosynthesis of secondary metabolites,rn:R04198,cpd:C03972,cpd:C20258
Biosynthesis of secondary metabolites,rn:R02735,cpd:C00666,cpd:C00680
Biosynthesis of secondary metabolites,rn:R02081,cpd:C00356,cpd:C00418
Biosynthesis of secondary metabolites,rn:R05636,"cpd:C00022, cpd:C00118",cpd:C11437
Biosynthesis of secondary metabolites,rn:R05688,cpd:C11434,cpd:C11437
Biosynthesis of secondary metabolites,rn:R05633,cpd:C11434,cpd:C11435
Biosynthesis of secondary metabolites,rn:R05634,cpd:C11435,cpd:C11436
Biosynthesis of secondary metabolites,rn:R05637,cpd:C11436,cpd:C11453
Biosynthesis of secondary metabolites,rn:R01123,cpd:C00129,cpd:C00235
Biosynthesis of secondary metabolites,rn:R00238,cpd:C00024,cpd:C00332
Biosynthesis of secondary metabolites,rn:R07323,cpd:C06309,cpd:C00751
Biosynthesis of secondary metabolites,rn:R05731,cpd:C01943,cpd:C11508
Biosynthesis of secondary metabolites,rn:R07647,cpd:C00448,cpd:C16143
Biosynthesis of secondary metabolites,rn:R02065,cpd:C00353,cpd:C03427
Biosynthesis of secondary metabolites,rn:R09692,cpd:C05421,cpd:C05414
Biosynthesis of secondary metabolites,rn:R04787,cpd:C05414,cpd:C05430
Biosynthesis of secondary metabolites,rn:R04798,cpd:C05430,cpd:C05431
Biosynthesis of secondary metabolites,rn:R04800,cpd:C05431,cpd:C05432
Biosynthesis of secondary metabolites,rn:R06962,cpd:C08586,cpd:C05433
Biosynthesis of secondary metabolites,rn:R05341,cpd:C05432,cpd:C05435
Biosynthesis of secondary metabolites,rn:R03824,cpd:C05435,cpd:C02094
Biosynthesis of secondary metabolites,rn:R01072,cpd:C03090,cpd:C00119
Biosynthesis of secondary metabolites,rn:R04144,cpd:C03090,cpd:C03838
Biosynthesis of secondary metabolites,rn:R04325,cpd:C03838,cpd:C04376
Biosynthesis of secondary metabolites,rn:R04463,cpd:C04376,cpd:C04640
Biosynthesis of secondary metabolites,rn:R04208,cpd:C04640,cpd:C03373
Biosynthesis of secondary metabolites,rn:R07404,cpd:C03373,cpd:C15667
Biosynthesis of secondary metabolites,rn:R07405,cpd:C15667,cpd:C04751
Biosynthesis of secondary metabolites,rn:R04591,cpd:C04751,cpd:C04823
Biosynthesis of secondary metabolites,rn:R04559,cpd:C04823,cpd:C04677
Biosynthesis of secondary metabolites,rn:R04560,cpd:C04677,cpd:C04734
Biosynthesis of secondary metabolites,rn:R01127,cpd:C00130,cpd:C04734
Biosynthesis of secondary metabolites,rn:R01130,cpd:C00130,cpd:C00655
Biosynthesis of secondary metabolites,rn:R02719,cpd:C00655,cpd:C01762
Biosynthesis of secondary metabolites,rn:R02143,cpd:C01762,cpd:C00385
Biosynthesis of secondary metabolites,rn:R02142,cpd:C00655,cpd:C00385
Biosynthesis of secondary metabolites,rn:R01773,cpd:C00263,cpd:C00441
Biosynthesis of secondary metabolites,rn:R03260,cpd:C01118,"cpd:C02291, cpd:C00042"
Biosynthesis of secondary metabolites,rn:R01286,cpd:C02291,cpd:C00155
Biosynthesis of secondary metabolites,rn:R00650,cpd:C00155,cpd:C00073
Biosynthesis of secondary metabolites,rn:R08620,cpd:C17210,cpd:C17212
Biosynthesis of secondary metabolites,rn:R08622,cpd:C17211,cpd:C17213
Biosynthesis of secondary metabolites,rn:R00451,cpd:C00680,cpd:C00047
Biosynthesis of secondary metabolites,rn:R01519,cpd:C00198,cpd:C00257
Biosynthesis of secondary metabolites,rn:R00483,cpd:C00152,cpd:C00049
Biosynthesis of secondary metabolites,rn:R00122,cpd:C00020,cpd:C00008
Biosynthesis of secondary metabolites,rn:R00086,cpd:C00008,cpd:C00002
Biosynthesis of secondary metabolites,rn:R00667,cpd:C00077,cpd:C01165
Biosynthesis of secondary metabolites,rn:R01248,cpd:C00148,cpd:C03912
Biosynthesis of secondary metabolites,rn:R00685,cpd:C00078,cpd:C00398
Biosynthesis of secondary metabolites,rn:R01122,cpd:C00235,cpd:C04432
Biosynthesis of secondary metabolites,rn:R00669,cpd:C00437,cpd:C00077
Biosynthesis of secondary metabolites,rn:R02283,cpd:C00437,cpd:C01250
Biosynthesis of secondary metabolites,rn:R03443,cpd:C01250,cpd:C04133
Biosynthesis of secondary metabolites,rn:R02649,cpd:C00624,cpd:C04133
Biosynthesis of secondary metabolites,rn:R00259,cpd:C00025,cpd:C00624
Biosynthesis of secondary metabolites,rn:R00093,cpd:C00025,cpd:C00026
Biosynthesis of secondary metabolites,rn:R05578,cpd:C00025,cpd:C02987
Biosynthesis of secondary metabolites,rn:R04109,cpd:C02987,cpd:C03741
Biosynthesis of secondary metabolites,rn:R02272,cpd:C00430,cpd:C03741
Biosynthesis of secondary metabolites,rn:R00036,cpd:C00430,cpd:C00931
Biosynthesis of secondary metabolites,rn:R00084,cpd:C00931,cpd:C01024
Biosynthesis of secondary metabolites,rn:R03165,cpd:C01024,cpd:C01051
Biosynthesis of secondary metabolites,rn:R03197,cpd:C01051,cpd:C03263
Biosynthesis of secondary metabolites,rn:R03222,cpd:C01079,cpd:C02191
Biosynthesis of secondary metabolites,rn:R03877,cpd:C02191,cpd:C03516
Biosynthesis of secondary metabolites,rn:R00310,cpd:C02191,cpd:C00032
Biosynthesis of secondary metabolites,rn:R07412,cpd:C15672,cpd:C15670
Biosynthesis of secondary metabolites,rn:R03194,cpd:C01051,cpd:C02463
Biosynthesis of secondary metabolites,rn:R03947,cpd:C02463,cpd:C05778
Biosynthesis of secondary metabolites,rn:R02864,cpd:C00748,cpd:C05778
Biosynthesis of secondary metabolites,rn:R04985,cpd:C05807,cpd:C05848
Biosynthesis of secondary metabolites,rn:R09737,cpd:C19858,cpd:C19859
Biosynthesis of secondary metabolites,rn:R01717,cpd:C00251,cpd:C00885
Biosynthesis of secondary metabolites,rn:R08165,cpd:C00885,cpd:C16519
Biosynthesis of secondary metabolites,rn:R04031,cpd:C02730,cpd:C05817
Biosynthesis of secondary metabolites,rn:R04030,cpd:C02730,cpd:C03160
Biosynthesis of secondary metabolites,rn:R07263,cpd:C03160,cpd:C15547
Biosynthesis of secondary metabolites,rn:R10757,"cpd:C05847, cpd:C03657",cpd:C19847
Biosynthesis of secondary metabolites,rn:R09736,cpd:C19847,cpd:C05819
Biosynthesis of secondary metabolites,rn:R00226,cpd:C06010,cpd:C00022
Biosynthesis of secondary metabolites,rn:R05071,cpd:C06010,cpd:C04181
Biosynthesis of secondary metabolites,rn:R04440,cpd:C04272,cpd:C04181
Biosynthesis of secondary metabolites,rn:R04441,cpd:C04272,cpd:C00141
Biosynthesis of secondary metabolites,rn:R01214,cpd:C00183,cpd:C00141
Biosynthesis of secondary metabolites,rn:R03968,cpd:C02504,cpd:C02631
Biosynthesis of secondary metabolites,rn:R04001,cpd:C04411,cpd:C02631
Biosynthesis of secondary metabolites,rn:R04426,cpd:C04411,cpd:C04236
Biosynthesis of secondary metabolites,rn:R01088,cpd:C00123,cpd:C00233
Biosynthesis of secondary metabolites,rn:R00220,cpd:C00065,cpd:C00022
Biosynthesis of secondary metabolites,rn:R00945,cpd:C00037,cpd:C00065
Biosynthesis of secondary metabolites,rn:R00751,cpd:C00188,cpd:C00037
Biosynthesis of secondary metabolites,rn:R00996,cpd:C00188,cpd:C00109
Biosynthesis of secondary metabolites,rn:R08648,cpd:C00109,cpd:C06006
Biosynthesis of secondary metabolites,rn:R05069,cpd:C06006,cpd:C14463
Biosynthesis of secondary metabolites,rn:R05068,cpd:C06007,cpd:C14463
Biosynthesis of secondary metabolites,rn:R05070,cpd:C06007,cpd:C00671
Biosynthesis of secondary metabolites,rn:R02196,cpd:C00407,cpd:C00671
Biosynthesis of secondary metabolites,rn:R01505,cpd:C04171,cpd:C00196
Biosynthesis of secondary metabolites,rn:R07644,cpd:C00196,cpd:C05821
Biosynthesis of secondary metabolites,rn:R03172,cpd:C15980,cpd:C03345
Biosynthesis of secondary metabolites,rn:R04204,cpd:C04405,cpd:C03345
Biosynthesis of secondary metabolites,rn:R04203,cpd:C04405,cpd:C03344
Biosynthesis of secondary metabolites,rn:R00177,cpd:C00019,cpd:C00073
Biosynthesis of secondary metabolites,rn:R00179,cpd:C00019,cpd:C01234
Biosynthesis of secondary metabolites,rn:R06447,cpd:C00448,cpd:C04574
Biosynthesis of secondary metabolites,rn:R01071,cpd:C02739,cpd:C00119
Biosynthesis of secondary metabolites,rn:R04035,cpd:C02739,cpd:C02741
Biosynthesis of secondary metabolites,rn:R04037,cpd:C02741,cpd:C04896
Biosynthesis of secondary metabolites,rn:R04640,cpd:C04896,cpd:C04916
Biosynthesis of secondary metabolites,rn:R04558,cpd:C04916,cpd:C04666
Biosynthesis of secondary metabolites,rn:R03457,cpd:C04666,cpd:C01267
Biosynthesis of secondary metabolites,rn:R03243,cpd:C01100,cpd:C01267
Biosynthesis of secondary metabolites,rn:R03013,cpd:C01100,cpd:C00860
Biosynthesis of secondary metabolites,rn:R03012,cpd:C00860,cpd:C01929
Biosynthesis of secondary metabolites,rn:R01163,cpd:C01929,cpd:C00135
Biosynthesis of secondary metabolites,rn:R00489,cpd:C00049,cpd:C00099
Biosynthesis of secondary metabolites,rn:R02473,"cpd:C00522, cpd:C00099",cpd:C00864
Biosynthesis of secondary metabolites,rn:R01226,cpd:C00141,cpd:C00966
Biosynthesis of secondary metabolites,rn:R02472,cpd:C00522,cpd:C00966
Biosynthesis of secondary metabolites,rn:R05772,cpd:C00406,cpd:C07303
Biosynthesis of secondary metabolites,rn:R05773,cpd:C07303,cpd:C00755
Biosynthesis of secondary metabolites,rn:R00742,cpd:C00024,cpd:C00083
Biosynthesis of secondary metabolites,rn:R09487,cpd:C16143,cpd:C16286
Biosynthesis of secondary metabolites,rn:R01213,cpd:C02504,"cpd:C00141, cpd:C00024"
Biosynthesis of secondary metabolites,rn:R01334,cpd:C00988,cpd:C00160
Biosynthesis of secondary metabolites,rn:R00475,"cpd:C00160, cpd:C00007","cpd:C00027, cpd:C00048"
Biosynthesis of secondary metabolites,rn:R00009,cpd:C00027,cpd:C00007
Biosynthesis of secondary metabolites,rn:R00372,"cpd:C00026, cpd:C00037","cpd:C00025, cpd:C00048"
Biosynthesis of secondary metabolites,rn:R01392,cpd:C00258,cpd:C00168
Biosynthesis of secondary metabolites,rn:R00588,"cpd:C00048, cpd:C00065","cpd:C00168, cpd:C00037"
Biosynthesis of secondary metabolites,rn:R01221,cpd:C00037,cpd:C00014
Biosynthesis of secondary metabolites,rn:R02558,cpd:C00844,cpd:C00561
Biosynthesis of secondary metabolites,rn:R10147,cpd:C00441,cpd:C20258
Biosynthesis of secondary metabolites,rn:R02964,cpd:C00828,cpd:C05819
Biosynthesis of secondary metabolites,rn:R03816,cpd:C03313,cpd:C02059
Biosynthesis of secondary metabolites,rn:R10695,cpd:C20773,cpd:C16999
Biosynthesis of secondary metabolites,rn:R03313,cpd:C01165,cpd:C03287
Biosynthesis of secondary metabolites,rn:R08689,cpd:C11453,cpd:C11811
Biosynthesis of secondary metabolites,rn:R08210,cpd:C00235,cpd:C11811
Biosynthesis of secondary metabolites,rn:R02003,"cpd:C00341, cpd:C00129",cpd:C00448
Biosynthesis of secondary metabolites,rn:R02061,"cpd:C00129, cpd:C00448",cpd:C00353
Biosynthesis of secondary metabolites,rn:R01658,"cpd:C00129, cpd:C00235",cpd:C00341
Biosynthesis of secondary metabolites,rn:R05884,cpd:C11811,cpd:C00129
Biosynthesis of secondary metabolites,rn:R07411,cpd:C00032,cpd:C15672
Biosynthesis of secondary metabolites,rn:R00842,cpd:C00093,cpd:C00111
Biosynthesis of secondary metabolites,rn:R01797,cpd:C00416,cpd:C00269
Biosynthesis of secondary metabolites,rn:R01800,cpd:C00269,cpd:C02737
Biosynthesis of secondary metabolites,rn:R02055,cpd:C02737,cpd:C00350
Biosynthesis of secondary metabolites,rn:R02052,cpd:C00350,cpd:C00641
Biosynthesis of secondary metabolites,rn:R02239,cpd:C00641,cpd:C00416
Biosynthesis of secondary metabolites,rn:R01312,cpd:C00157,cpd:C00641
Biosynthesis of secondary metabolites,rn:R01320,cpd:C04308,cpd:C00157
Biosynthesis of secondary metabolites,rn:R03424,cpd:C01241,cpd:C04308
Biosynthesis of secondary metabolites,rn:R02056,cpd:C00350,cpd:C01241
Biosynthesis of secondary metabolites,rn:R07888,cpd:C16327,cpd:C16328
Biosynthesis of secondary metabolites,rn:R07891,cpd:C16331,cpd:C16330
Biosynthesis of secondary metabolites,rn:R07892,cpd:C16331,cpd:C16332
Biosynthesis of secondary metabolites,rn:R07895,cpd:C16335,cpd:C16334
Biosynthesis of secondary metabolites,rn:R07896,cpd:C16335,cpd:C16336
Biosynthesis of secondary metabolites,rn:R07899,cpd:C16339,cpd:C16338
Biosynthesis of secondary metabolites,rn:R00479,cpd:C00311,cpd:C00048
Biosynthesis of secondary metabolites,rn:R00472,cpd:C00149,cpd:C00048
Biosynthesis of secondary metabolites,rn:R01771,cpd:C00263,cpd:C01102
Biosynthesis of secondary metabolites,rn:R01466,cpd:C01102,cpd:C00188
Biosynthesis of secondary metabolites,rn:R00586,cpd:C00065,cpd:C00979
Biosynthesis of secondary metabolites,rn:R00897,cpd:C00979,cpd:C00097
Biosynthesis of secondary metabolites,rn:R00772,cpd:C00275,cpd:C00085
Biosynthesis of secondary metabolites,rn:R01818,cpd:C00275,cpd:C00636
Biosynthesis of secondary metabolites,rn:R00885,cpd:C00636,cpd:C00096
Biosynthesis of secondary metabolites,rn:R07675,cpd:C01825,cpd:C01115
Biosynthesis of secondary metabolites,rn:R07281,cpd:C00199,cpd:C15556
Biosynthesis of secondary metabolites,rn:R00425,cpd:C00044,cpd:C01304
Biosynthesis of secondary metabolites,rn:R03459,cpd:C01304,cpd:C01268
Biosynthesis of secondary metabolites,rn:R03458,cpd:C04454,cpd:C01268
Biosynthesis of secondary metabolites,rn:R04457,"cpd:C15556, cpd:C04732",cpd:C04332
Biosynthesis of secondary metabolites,rn:R00066,cpd:C04332,cpd:C00255
Biosynthesis of secondary metabolites,rn:R00549,cpd:C00255,cpd:C00061
Biosynthesis of secondary metabolites,rn:R00161,cpd:C00061,cpd:C00016
Biosynthesis of secondary metabolites,rn:R02110,cpd:C00718,cpd:C00369
Biosynthesis of secondary metabolites,rn:R02111,cpd:C00369,cpd:C00103
Biosynthesis of secondary metabolites,rn:R02985,cpd:C00844,cpd:C08325
Biosynthesis of secondary metabolites,rn:R04178,cpd:C03263,cpd:C05770
Biosynthesis of secondary metabolites,rn:R11329,cpd:C21284,cpd:C05770
Biosynthesis of secondary metabolites,rn:R11522,cpd:C21284,cpd:C00032
Biosynthesis of secondary metabolites,rn:R02391,cpd:C00486,cpd:C00500
Biosynthesis of secondary metabolites,rn:R08528,"cpd:C00341, cpd:C00129",cpd:C16826
Biosynthesis of secondary metabolites,rn:R04972,cpd:C05766,cpd:C05768
Biosynthesis of secondary metabolites,rn:R02241,cpd:C00416,cpd:C00681
Biosynthesis of secondary metabolites,rn:R06361,cpd:C05557,cpd:C00395
Biosynthesis of secondary metabolites,rn:R10880,cpd:C12323,cpd:C17355
Biosynthesis of secondary metabolites,rn:R10469,cpd:C20644,cpd:C12115
Biosynthesis of secondary metabolites,rn:R00299,cpd:C00092,cpd:C00031
Biosynthesis of secondary metabolites,rn:R00771,cpd:C00092,cpd:C00085
Biosynthesis of secondary metabolites,rn:R00801,cpd:C00089,cpd:C00095
Biosynthesis of secondary metabolites,rn:R00287,cpd:C00029,cpd:C00103
Biosynthesis of secondary metabolites,rn:R00292,cpd:C00029,cpd:C00718
Biosynthesis of secondary metabolites,rn:R02737,cpd:C00029,cpd:C00689
Biosynthesis of secondary metabolites,rn:R02778,cpd:C00689,cpd:C01083
Biosynthesis of secondary metabolites,rn:R02112,cpd:C00369,"cpd:C00721, cpd:C00208"
Biosynthesis of secondary metabolites,rn:R11262,cpd:C01935,cpd:C00208
Biosynthesis of secondary metabolites,rn:R07324,cpd:C00092,cpd:C04006
Biosynthesis of secondary metabolites,rn:R01187,cpd:C04006,cpd:C00137
Biosynthesis of secondary metabolites,rn:R01183,cpd:C00137,cpd:C00691
Biosynthesis of secondary metabolites,rn:R02328,cpd:C00103,cpd:C00842
Biosynthesis of secondary metabolites,rn:R06513,cpd:C00842,cpd:C11907
Biosynthesis of secondary metabolites,rn:R02777,cpd:C03319,cpd:C00688
Biosynthesis of secondary metabolites,rn:R11474,cpd:C21352,cpd:C21353
Biosynthesis of secondary metabolites,rn:R05518,cpd:C11907,cpd:C06620
Biosynthesis of secondary metabolites,rn:R10279,cpd:C03187,cpd:C03319
Biosynthesis of secondary metabolites,rn:R02773,cpd:C04268,cpd:C11907
Biosynthesis of secondary metabolites,rn:R08583,cpd:C04268,cpd:C11909
Biosynthesis of secondary metabolites,rn:R06426,cpd:C11909,cpd:C11910
Biosynthesis of secondary metabolites,rn:R06427,cpd:C11910,cpd:C11911
Biosynthesis of secondary metabolites,rn:R11051,cpd:C06620,cpd:C11928
Biosynthesis of secondary metabolites,rn:R06433,cpd:C11928,cpd:C11927
Biosynthesis of secondary metabolites,rn:R08933,cpd:C11928,cpd:C18035
Biosynthesis of secondary metabolites,rn:R08934,cpd:C18035,cpd:C11915
Biosynthesis of secondary metabolites,rn:R06436,cpd:C11915,cpd:C11916
Biosynthesis of secondary metabolites,rn:R11046,cpd:C21073,cpd:C21074
Biosynthesis of secondary metabolites,rn:R00927,"cpd:C00100, cpd:C00024",cpd:C03344
Biosynthesis of secondary metabolites,rn:R00918,"cpd:C00100, cpd:C00683",cpd:C03240
Biosynthesis of secondary metabolites,rn:R05270,cpd:C03240,cpd:C06635
Biosynthesis of secondary metabolites,rn:R05530,cpd:C06635,cpd:C06630
Biosynthesis of secondary metabolites,rn:R05531,cpd:C06630,cpd:C06633
Biosynthesis of secondary metabolites,rn:R05522,cpd:C06633,cpd:C06616
Biosynthesis of secondary metabolites,rn:R05532,cpd:C06633,cpd:C06653
Biosynthesis of secondary metabolites,rn:R05521,cpd:C06653,cpd:C01912
Biosynthesis of secondary metabolites,rn:R05520,cpd:C06616,cpd:C01912
Biosynthesis of secondary metabolites,rn:R06594,cpd:C00029,cpd:C12210
Biosynthesis of secondary metabolites,rn:R06586,cpd:C12210,cpd:C12211
Biosynthesis of secondary metabolites,rn:R06587,cpd:C12211,cpd:C12212
Biosynthesis of secondary metabolites,rn:R06588,cpd:C12212,cpd:C12213
Biosynthesis of secondary metabolites,rn:R06590,cpd:C12214,cpd:C12215
Biosynthesis of secondary metabolites,rn:R06592,cpd:C12106,cpd:C12109
Biosynthesis of secondary metabolites,rn:R06593,cpd:C12109,cpd:C12108
Biosynthesis of secondary metabolites,rn:R06595,cpd:C12108,cpd:C12107
Biosynthesis of secondary metabolites,rn:R09305,cpd:C18329,cpd:C18353
Biosynthesis of secondary metabolites,rn:R09306,cpd:C18353,cpd:C18354
Biosynthesis of secondary metabolites,rn:R09307,cpd:C18354,cpd:C18356
Biosynthesis of secondary metabolites,rn:R09308,cpd:C18356,cpd:C12434
Biosynthesis of secondary metabolites,rn:R11478,cpd:C06570,cpd:C06571
Biosynthesis of secondary metabolites,rn:R07253,cpd:C00083,cpd:C02657
Biosynthesis of secondary metabolites,rn:R11125,cpd:C00083,cpd:C20856
Biosynthesis of secondary metabolites,rn:R10963,cpd:C20857,cpd:C20841
Biosynthesis of secondary metabolites,rn:R06628,cpd:C12319,cpd:C12320
Biosynthesis of secondary metabolites,rn:R11672,cpd:C21139,cpd:C21571
Biosynthesis of secondary metabolites,rn:R11671,cpd:C00083,cpd:C05223
Biosynthesis of secondary metabolites,rn:R00982,cpd:C00108,cpd:C02247
Biosynthesis of secondary metabolites,rn:R11138,cpd:C12318,cpd:C21137
Biosynthesis of secondary metabolites,rn:R11106,cpd:C21110,cpd:C21109
Biosynthesis of secondary metabolites,rn:R12049,cpd:C02247,cpd:C21873
Biosynthesis of secondary metabolites,rn:R00582,cpd:C00065,cpd:C01005
Biosynthesis of secondary metabolites,rn:R11705,cpd:C01005,cpd:C21559
Biosynthesis of secondary metabolites,rn:R05640,cpd:C01724,cpd:C11455
Biosynthesis of secondary metabolites,rn:R03063,cpd:C00916,cpd:C04712
Biosynthesis of secondary metabolites,rn:R00239,cpd:C00025,cpd:C03287
Biosynthesis of secondary metabolites,rn:R00529,cpd:C00059,cpd:C00224
Biosynthesis of secondary metabolites,rn:R01513,cpd:C00197,cpd:C03232
Biosynthesis of secondary metabolites,rn:R04173,cpd:C01005,cpd:C03232
Biosynthesis of secondary metabolites,rn:R08572,cpd:C00258,cpd:C00631
Biosynthesis of secondary metabolites,rn:R00891,cpd:C00065,cpd:C00097
Biosynthesis of secondary metabolites,rn:R01290,cpd:C00065,cpd:C02291
Biosynthesis of secondary metabolites,rn:R01001,cpd:C02291,cpd:C00097
Biosynthesis of secondary metabolites,rn:R01939,cpd:C00956,cpd:C00322
Biosynthesis of secondary metabolites,rn:R01933,cpd:C00322,cpd:C00527
Biosynthesis of secondary metabolites,rn:R02488,cpd:C00527,cpd:C00877
Biosynthesis of secondary metabolites,rn:R03026,cpd:C01144,cpd:C00877
Biosynthesis of secondary metabolites,rn:R01975,cpd:C01144,cpd:C00332
Biosynthesis of secondary metabolites,rn:R01859,cpd:C00100,cpd:C00683
Biosynthesis of secondary metabolites,rn:R00691,cpd:C00826,cpd:C00079
Biosynthesis of secondary metabolites,rn:R07541,cpd:C05435,cpd:C15908
Biosynthesis of secondary metabolites,rn:R04520,cpd:C04590,cpd:C04638
Biosynthesis of secondary metabolites,rn:R05708,cpd:C04083,cpd:C00147
Biosynthesis of secondary metabolites,rn:R02952,cpd:C00811,cpd:C05627
Biosynthesis of secondary metabolites,rn:R06363,cpd:C00395,cpd:C06567
Biosynthesis of secondary metabolites,rn:R12895,cpd:C22453,cpd:C20345
Biosynthesis of secondary metabolites,rn:R00551,cpd:C00062,"cpd:C00077, cpd:C00086"
Biosynthesis of secondary metabolites,rn:R00253,cpd:C00014,cpd:C00064
Biosynthesis of secondary metabolites,rn:R00575,cpd:C00064,cpd:C00169
