Pathway,Reactions,Substrates,Products
Biosynthesis of cofactors,rn:R00945,cpd:C00101,cpd:C00143
Biosynthesis of cofactors,rn:R05578,cpd:C00025,cpd:C02987
Biosynthesis of cofactors,rn:R04109,cpd:C02987,cpd:C03741
Biosynthesis of cofactors,rn:R02272,cpd:C03741,cpd:C00430
Biosynthesis of cofactors,rn:R00310,cpd:C02191,cpd:C00032
Biosynthesis of cofactors,rn:R03222,cpd:C01079,cpd:C02191
Biosynthesis of cofactors,rn:R03197,cpd:C01051,cpd:C03263
Biosynthesis of cofactors,rn:R00084,cpd:C00931,cpd:C01024
Biosynthesis of cofactors,rn:R03165,cpd:C01024,cpd:C01051
Biosynthesis of cofactors,rn:R00036,cpd:C00430,cpd:C00931
Biosynthesis of cofactors,rn:R03194,cpd:C01051,cpd:C02463
Biosynthesis of cofactors,rn:R03947,cpd:C02463,cpd:C05778
Biosynthesis of cofactors,rn:R11522,cpd:C21284,cpd:C00032
Biosynthesis of cofactors,rn:R07411,cpd:C00032,cpd:C15672
Biosynthesis of cofactors,rn:R07412,cpd:C15672,cpd:C15670
Biosynthesis of cofactors,rn:R00177,cpd:C00073,cpd:C00019
Biosynthesis of cofactors,rn:R01717,cpd:C00251,cpd:C00885
Biosynthesis of cofactors,rn:R08165,cpd:C00885,cpd:C16519
Biosynthesis of cofactors,rn:R08166,cpd:C16519,cpd:C05817
Biosynthesis of cofactors,rn:R04031,cpd:C05817,cpd:C02730
Biosynthesis of cofactors,rn:R04030,cpd:C02730,cpd:C03160
Biosynthesis of cofactors,rn:R07263,cpd:C03160,cpd:C15547
Biosynthesis of cofactors,rn:R07262,cpd:C15547,cpd:C03657
Biosynthesis of cofactors,rn:R09736,cpd:C19847,cpd:C05819
Biosynthesis of cofactors,rn:R10757,"cpd:C05847, cpd:C03657",cpd:C19847
Biosynthesis of cofactors,rn:R09737,cpd:C19858,cpd:C19859
Biosynthesis of cofactors,rn:R00772,cpd:C00085,cpd:C00275
Biosynthesis of cofactors,rn:R00289,cpd:C00103,cpd:C00029
Biosynthesis of cofactors,rn:R10115,"cpd:C19673, cpd:C01209",cpd:C20372
Biosynthesis of cofactors,rn:R10116,cpd:C20372,cpd:C20373
Biosynthesis of cofactors,rn:R10117,cpd:C20373,cpd:C20374
Biosynthesis of cofactors,rn:R10118,cpd:C20374,cpd:C20375
Biosynthesis of cofactors,rn:R10119,"cpd:C20375, cpd:C01209",cpd:C20376
Biosynthesis of cofactors,rn:R10120,cpd:C20376,cpd:C20377
Biosynthesis of cofactors,rn:R10121,cpd:C20377,cpd:C20378
Biosynthesis of cofactors,rn:R10122,cpd:C20378,cpd:C19846
Biosynthesis of cofactors,rn:R10124,cpd:C19845,cpd:C01092
Biosynthesis of cofactors,rn:R03231,cpd:C01092,cpd:C01037
Biosynthesis of cofactors,rn:R03182,cpd:C01037,cpd:C01909
Biosynthesis of cofactors,rn:R12934,cpd:C22458,cpd:C01909
Biosynthesis of cofactors,rn:R01078,cpd:C01909,cpd:C00120
Biosynthesis of cofactors,rn:R03209,cpd:C02656,cpd:C01063
Biosynthesis of cofactors,rn:R03210,cpd:C01063,cpd:C01092
Biosynthesis of cofactors,rn:R01135,cpd:C00130,cpd:C03794
Biosynthesis of cofactors,rn:R01083,cpd:C03794,cpd:C00020
Biosynthesis of cofactors,rn:R00127,cpd:C00020,cpd:C00008
Biosynthesis of cofactors,rn:R00331,cpd:C00008,cpd:C00002
Biosynthesis of cofactors,rn:R12424,cpd:C22159,cpd:C02972
Biosynthesis of cofactors,rn:R12423,cpd:C22160,cpd:C15973
Biosynthesis of cofactors,rn:R12432,cpd:C02972,cpd:C15973
Biosynthesis of cofactors,rn:R12428,cpd:C05752,cpd:C22159
Biosynthesis of cofactors,rn:R12429,cpd:C06423,cpd:C22160
Biosynthesis of cofactors,rn:R07618,cpd:C15973,cpd:C15972
Biosynthesis of cofactors,rn:R00575,cpd:C00064,cpd:C00169
Biosynthesis of cofactors,rn:R01397,cpd:C00169,cpd:C00438
Biosynthesis of cofactors,rn:R01993,cpd:C00438,cpd:C00337
Biosynthesis of cofactors,rn:R01867,cpd:C00337,cpd:C00295
Biosynthesis of cofactors,rn:R01870,"cpd:C00295, cpd:C00119",cpd:C01103
Biosynthesis of cofactors,rn:R00965,cpd:C01103,cpd:C00105
Biosynthesis of cofactors,rn:R00158,cpd:C00105,cpd:C00015
Biosynthesis of cofactors,rn:R00156,cpd:C00015,cpd:C00075
Biosynthesis of cofactors,rn:R00571,cpd:C00075,cpd:C00063
Biosynthesis of cofactors,rn:R00570,cpd:C00112,cpd:C00063
Biosynthesis of cofactors,rn:R10089,"cpd:C00118, cpd:C00064, cpd:C00117",cpd:C00018
Biosynthesis of cofactors,rn:R07461,"cpd:C15813, cpd:C15812",cpd:C15814
Biosynthesis of cofactors,rn:R07460,cpd:C00097,cpd:C15812
Biosynthesis of cofactors,rn:R04509,cpd:C04556,cpd:C04752
Biosynthesis of cofactors,rn:R00619,cpd:C00378,cpd:C00068
Biosynthesis of cofactors,rn:R03471,cpd:C01279,cpd:C04556
Biosynthesis of cofactors,rn:R03223,"cpd:C04752, cpd:C04327",cpd:C01081
Biosynthesis of cofactors,rn:R04448,cpd:C04294,cpd:C04327
Biosynthesis of cofactors,rn:R02133,cpd:C00378,"cpd:C01279, cpd:C04294"
Biosynthesis of cofactors,rn:R10712,"cpd:C04752, cpd:C20247",cpd:C01081
Biosynthesis of cofactors,rn:R00904,cpd:C05665,cpd:C00099
Biosynthesis of cofactors,rn:R04178,cpd:C03263,cpd:C05770
Biosynthesis of cofactors,rn:R11329,cpd:C05770,cpd:C21284
Degradation of aromatic compounds,rn:R05404,cpd:C07085,cpd:C07087
Degradation of aromatic compounds,rn:R00816,cpd:C00090,cpd:C00682
Degradation of aromatic compounds,rn:R05295,cpd:C06730,cpd:C06760
Degradation of aromatic compounds,rn:R03966,cpd:C02501,cpd:C03453
Degradation of aromatic compounds,rn:R05389,cpd:C07478,cpd:C07479
Degradation of aromatic compounds,rn:R06917,cpd:C14089,cpd:C14090
Degradation of aromatic compounds,rn:R06927,cpd:C02909,cpd:C14099
